"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "trin_geneid"
"TRINITY_DN10696_c0_g1" 671.146526078567 -4.56410562510416 0.310009620964521 -14.7224644541806 4.62493506480902e-49 1.28997147182632e-46 "TRINITY_DN10696_c0_g1"
"TRINITY_DN10705_c0_g2" 79.1205518453067 -4.2613256650931 0.675160274532222 -6.31157641501569 2.76207360201242e-10 4.50519510035847e-09 "TRINITY_DN10705_c0_g2"
"TRINITY_DN107172_c0_g1" 1.14849881899452 -4.60559691678896 1.50969213339403 -3.05068617297146 0.00228319081805871 0.0096504121081527 "TRINITY_DN107172_c0_g1"
"TRINITY_DN107226_c0_g1" 1.94473239734787 -3.85595571535202 1.24019153376044 -3.10916145642455 0.00187619160922897 0.00816523922861828 "TRINITY_DN107226_c0_g1"
"TRINITY_DN1073_c0_g1" 697.891635021044 -2.83820431140869 0.181877012017921 -15.6050744396935 6.72312679326676e-55 2.63698891137467e-52 "TRINITY_DN1073_c0_g1"
"TRINITY_DN10736_c0_g1" 80.6332882807018 -2.08096026992406 0.389388827816774 -5.34417045705085 9.08320622145234e-08 1.03641447351822e-06 "TRINITY_DN10736_c0_g1"
"TRINITY_DN10738_c0_g1" 32.4077365023901 -2.52765751227343 0.459407068004638 -5.50199961714109 3.75507770620891e-08 4.52637878127775e-07 "TRINITY_DN10738_c0_g1"
"TRINITY_DN10739_c0_g2" 33.8600143691732 -5.80163694956838 0.663630630161433 -8.74226819240862 2.2847632773815e-18 9.16918787697348e-17 "TRINITY_DN10739_c0_g2"
"TRINITY_DN107406_c0_g1" 2.10176188106211 -3.08604075593565 1.21585017974197 -2.53817518585273 0.0111432188739443 0.036372492267497 "TRINITY_DN107406_c0_g1"
"TRINITY_DN107433_c0_g1" 6.98060375506555 -7.99380279928377 1.09534653180697 -7.29796696037059 2.92148350280322e-13 6.75601470558432e-12 "TRINITY_DN107433_c0_g1"
"TRINITY_DN10750_c0_g1" 29.156079144736 -4.34891602328233 0.521042825818572 -8.34656156420553 7.02790152771976e-17 2.4216595483814e-15 "TRINITY_DN10750_c0_g1"
"TRINITY_DN107505_c0_g1" 1.80733431857635 -6.08726712060758 1.88469565583264 -3.22984090389825 0.00123859120698062 0.0057022899171446 "TRINITY_DN107505_c0_g1"
"TRINITY_DN107506_c0_g1" 2.57759568155023 -5.80664706183645 1.17064108489718 -4.96022831997772 7.04103723553304e-07 6.9163622463302e-06 "TRINITY_DN107506_c0_g1"
"TRINITY_DN107538_c0_g1" 1.93236373388808 -2.7520843164914 1.13101001689021 -2.43329791548482 0.014961984739687 0.046239854961895 "TRINITY_DN107538_c0_g1"
"TRINITY_DN107560_c0_g1" 4.11633771174448 -3.28607853264307 0.700780877455194 -4.68916695412137 2.74319510682686e-06 2.41448300031982e-05 "TRINITY_DN107560_c0_g1"
"TRINITY_DN1076_c0_g1" 147.889298200533 -2.1372898231711 0.333321268031848 -6.41210156132877 1.43527163879434e-10 2.42618897729529e-09 "TRINITY_DN1076_c0_g1"
"TRINITY_DN107785_c0_g1" 2.75377952935745 -4.27077022968409 1.22530632137372 -3.48547147369322 0.000491270601161682 0.00254454147645953 "TRINITY_DN107785_c0_g1"
"TRINITY_DN10783_c0_g1" 32.3383339885801 -2.39617705235831 0.598845815647547 -4.00132553279556 6.29886299817282e-05 0.000410374275659573 "TRINITY_DN10783_c0_g1"
"TRINITY_DN10791_c0_g1" 315.962946065011 -2.90210783036865 0.347801979626257 -8.34413833264322 7.17349832638257e-17 2.4684405995616e-15 "TRINITY_DN10791_c0_g1"
"TRINITY_DN107977_c0_g1" 0.808274313337661 -3.21127856394211 1.21388460206927 -2.64545621426283 0.00815808443974217 0.0281244681245111 "TRINITY_DN107977_c0_g1"
"TRINITY_DN108_c1_g3" 672.508787534001 -2.42392833413053 0.727627062547384 -3.33127842392844 0.000864480907150666 0.00416838877674791 "TRINITY_DN108_c1_g3"
"TRINITY_DN1080_c0_g1" 248.557402034096 -8.057823262641 0.717584771650832 -11.2290889954418 2.93488887618576e-29 2.65967682362646e-27 "TRINITY_DN1080_c0_g1"
"TRINITY_DN1080_c0_g2" 319.942098652014 -3.28701173683283 0.23070991503849 -14.2473795991145 4.65420004486875e-46 1.11268625358398e-43 "TRINITY_DN1080_c0_g2"
"TRINITY_DN10813_c0_g1" 56.0513035401844 -4.30624493317374 0.889557773840509 -4.84088280695056 1.29263590777967e-06 1.21234421352659e-05 "TRINITY_DN10813_c0_g1"
"TRINITY_DN10831_c0_g1" 29.233665670866 -6.08663182863206 0.67295760165607 -9.04459926398569 1.50215129490678e-19 6.62702159585191e-18 "TRINITY_DN10831_c0_g1"
"TRINITY_DN10844_c0_g1" 184.298732945403 -2.06732070224894 0.199528724339419 -10.3610179892306 3.72971158357035e-25 2.57920344425826e-23 "TRINITY_DN10844_c0_g1"
"TRINITY_DN108619_c0_g1" 2.52953365001294 -6.52910536771164 1.03778899311828 -6.29136116398131 3.14694199860254e-10 5.08831636199165e-09 "TRINITY_DN108619_c0_g1"
"TRINITY_DN10868_c2_g1" 1.13864751728291 -2.86745956314433 0.921874634725135 -3.11046584332943 0.00186792497700321 0.00813349292891987 "TRINITY_DN10868_c2_g1"
"TRINITY_DN10872_c0_g1" 66.7857807737747 -9.87156935896431 0.748472307059922 -13.1889573813905 1.01580408275581e-39 1.84109906046049e-37 "TRINITY_DN10872_c0_g1"
"TRINITY_DN10880_c0_g1" 457.117059681942 -6.28571759798352 0.374004142258941 -16.8065454035309 2.18541854466821e-63 1.21909931150075e-60 "TRINITY_DN10880_c0_g1"
"TRINITY_DN108863_c0_g1" 2.71429849430803 -5.11205363768083 1.43964568059864 -3.5509109682843 0.000383900258386776 0.00205410982333029 "TRINITY_DN108863_c0_g1"
